t,LDV
7.16e-05,0.000130213348388672
7.17e-05,5.50614624023438e-05
7.18e-05,1.62803649902344e-05
7.19e-05,-1.30222778320312e-05
7.2e-05,-5.33477783203125e-06
7.21e-05,1.01858520507812e-06
7.22e-05,-3.97986755371094e-05
7.23e-05,-5.20727233886719e-05
7.24e-05,-5.88007507324219e-05
7.25e-05,-6.14834594726562e-05
7.26e-05,-2.30096435546875e-05
7.27e-05,4.24174499511719e-05
7.28e-05,8.71781005859375e-05
7.29e-05,0.000115123291015625
7.3e-05,0.000109619750976563
7.31e-05,0.00010073974609375
7.32e-05,7.91016845703125e-05
7.33e-05,3.88610229492188e-05
7.34e-05,3.09061584472656e-05
7.35e-05,1.34565124511719e-05
7.36e-05,1.17752075195313e-05
7.37e-05,6.42098999023437e-06
7.38e-05,-3.14605712890625e-06
7.39e-05,-2.98864135742188e-05
7.4e-05,-4.79554443359375e-05
7.41e-05,-9.54837036132812e-05
7.42e-05,-6.73215026855469e-05
7.43e-05,1.60110473632813e-06
7.44e-05,6.75736999511719e-05
7.45e-05,7.97548828125e-05
7.46e-05,3.39796752929687e-05
7.47e-05,-9.80087585449219e-05
7.48e-05,-0.000208719451904297
7.49e-05,-0.000231906036376953
7.5e-05,-0.000179967163085938
7.51e-05,-3.74962158203125e-05
7.52e-05,0.000133324371337891
7.53e-05,0.000246268920898438
7.54e-05,0.000292474884033203
7.55e-05,0.000292801605224609
7.56e-05,0.000274413146972656
7.57e-05,0.000270942230224609
7.58e-05,0.000272264129638672
7.59e-05,0.000267117980957031
7.6e-05,0.000231233703613281
7.61e-05,0.000164681854248047
7.62e-05,8.39401245117188e-05
7.63e-05,-1.83748779296875e-05
7.64e-05,-0.000106910430908203
7.65e-05,-0.000105267791748047
7.66e-05,-7.493603515625e-05
7.67e-05,-2.78730773925781e-05
7.68e-05,1.734326171875e-05
7.69e-05,4.07312622070312e-05
7.7e-05,4.16339111328125e-05
7.71e-05,5.09751281738281e-05
7.72e-05,3.3093994140625e-05
7.73e-05,-2.19192504882812e-06
7.74e-05,-4.03103942871094e-05
7.75e-05,-6.26261291503906e-05
7.76e-05,-8.41733703613281e-05
7.77e-05,-8.23870849609375e-05
7.78e-05,-3.423095703125e-05
7.79e-05,6.0684814453125e-06
7.8e-05,4.83035888671875e-05
7.81e-05,7.28192749023437e-05
7.82e-05,3.11869201660156e-05
7.83e-05,-1.9490234375e-05
7.84e-05,-6.56988830566406e-05
7.85e-05,-9.06696472167969e-05
7.86e-05,-8.39641723632813e-05
7.87e-05,-6.2266845703125e-05
7.88e-05,-4.98035888671875e-05
7.89e-05,-2.20700378417969e-05
7.9e-05,1.3162841796875e-05
7.91e-05,3.87440795898437e-05
7.92e-05,4.47533264160156e-05
